Período;Código Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Descrição Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Instituição;Região;Faixa Etária;Género;Internamentos;Dias de Internamento;Ambulatório;Óbitos
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[15-25[;M;1;2;0;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[25-45[;M;4;25;1;1
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[65-120[;F;119;844;9;9
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[15-25[;F;1;1;0;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[25-45[;M;1;5;1;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[45-65[;M;26;259;0;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[65-120[;M;70;573;1;8
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[5-15[;M;0;0;1;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[25-45[;M;1;0;0;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[45-65[;F;3;35;3;1
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[25-45[;M;10;127;4;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[65-120[;F;125;1183;44;11
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[45-65[;M;2;21;0;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[25-45[;M;4;10;4;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[45-65[;M;44;265;19;2
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[25-45[;M;5;30;1;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[65-120[;F;92;924;11;6
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[25-45[;F;2;20;4;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[15-25[;M;2;2;0;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[25-45[;M;7;54;8;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[65-120[;F;122;1055;47;5
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[15-25[;F;4;16;0;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[15-25[;M;3;6;0;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[25-45[;F;17;63;6;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[15-25[;M;1;9;1;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[25-45[;M;6;106;2;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[15-25[;F;2;11;2;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[25-45[;F;8;40;19;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[25-45[;M;7;36;2;0
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[45-65[;F;17;261;51;2
2021-05;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[65-120[;M;110;1099;23;8
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[65-120[;F;46;612;8;11
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[65-120[;M;62;597;4;7
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[15-25[;F;1;5;0;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[45-65[;F;18;96;21;1
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[45-65[;M;36;272;5;1
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[65-120[;F;125;861;5;15
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[25-45[;F;3;9;20;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[45-65[;F;35;325;40;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[65-120[;M;81;745;0;8
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[25-45[;F;1;6;0;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[65-120[;M;26;484;0;1
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[25-45[;F;2;21;0;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[25-45[;F;4;12;3;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[65-120[;M;79;607;0;12
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[45-65[;M;99;1093;26;6
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[25-45[;M;7;80;9;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[65-120[;F;120;1375;37;12
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[45-65[;F;4;21;1;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[45-65[;M;3;22;0;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[65-120[;F;19;152;0;4
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[65-120[;M;15;164;0;3
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[15-25[;F;1;6;0;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[45-65[;M;45;322;4;3
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[65-120[;F;96;1398;18;14
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[25-45[;F;1;7;2;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[25-45[;M;9;67;1;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[45-65[;F;11;65;4;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[45-65[;M;34;347;5;1
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[15-25[;F;1;4;0;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[65-120[;F;33;375;2;1
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[25-45[;F;14;29;10;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[45-65[;F;65;459;27;1
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[45-65[;M;49;351;11;2
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[65-120[;M;122;1251;15;14
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[25-45[;F;8;72;12;0
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[65-120[;F;83;855;20;4
2021-06;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[1-5[;F;1;1;0;0
2021-06;9;Doenças do aparelho circulatório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[15-25[;M;1;8;0;0
2021-06;9;Doenças do aparelho circulatório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[25-45[;M;0;0;1;0
2021-06;9;Doenças do aparelho circulatório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[65-120[;F;82;873;0;13
2021-06;9;Doenças do aparelho circulatório;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[65-120[;M;3;80;0;1
2021-06;9;Doenças do aparelho circulatório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[25-45[;M;1;2;0;0
2021-06;9;Doenças do aparelho circulatório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[45-65[;M;4;14;0;0
2021-06;9;Doenças do aparelho circulatório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[65-120[;F;10;99;0;0
2021-06;9;Doenças do aparelho circulatório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[65-120[;M;10;94;0;0
2021-06;9;Doenças do aparelho circulatório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[45-65[;F;2;5;1;0
2021-06;9;Doenças do aparelho circulatório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[45-65[;F;20;52;0;0
2021-06;9;Doenças do aparelho circulatório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[15-25[;M;1;3;0;0
2021-06;9;Doenças do aparelho circulatório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[65-120[;F;124;1656;0;12
2021-06;9;Doenças do aparelho circulatório;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[45-65[;F;2;22;1;0
2021-06;9;Doenças do aparelho circulatório;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[45-65[;M;0;0;1;0
2021-06;9;Doenças do aparelho circulatório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[15-25[;M;0;0;2;0
2021-06;9;Doenças do aparelho circulatório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[45-65[;M;17;77;0;0
2021-06;9;Doenças do aparelho circulatório;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[25-45[;F;2;3;0;0
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[15-25[;F;1;7;0;0
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[45-65[;F;3;32;0;0
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[45-65[;M;15;99;0;1
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[65-120[;M;56;678;0;7
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[15-25[;M;2;5;0;0
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[45-65[;M;11;95;2;0
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[45-65[;M;11;62;0;0
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;Região de Saúde do Alentejo;[65-120[;M;22;225;0;2
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[15-25[;M;1;2;0;0
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[25-45[;M;0;0;1;0
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[45-65[;F;7;38;2;1
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[45-65[;M;12;131;1;1
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[25-45[;M;1;24;0;0
2021-06;9;Doenças do aparelho circulatório;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[65-120[;M;42;627;0;4
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[45-65[;F;4;110;0;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[1-5[;F;1;4;0;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[25-45[;F;7;109;1;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[25-45[;F;6;62;6;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[45-65[;F;39;264;20;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[45-65[;M;83;688;30;3
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[45-65[;M;2;4;0;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[15-25[;M;1;3;1;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[45-65[;M;37;342;3;2
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[65-120[;M;54;404;0;4
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[15-25[;F;0;0;2;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[0-1[;M;1;3;0;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[15-25[;M;5;68;0;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[25-45[;M;10;41;4;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[5-15[;M;1;5;0;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[65-120[;F;151;1614;24;14
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[65-120[;M;155;1377;38;9
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[25-45[;F;4;24;4;1
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[25-45[;M;8;26;3;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[45-65[;M;58;398;8;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[45-65[;M;29;115;20;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[25-45[;M;11;61;5;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[5-15[;M;3;23;0;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[65-120[;F;105;990;21;4
2021-07;9;Doenças do aparelho circulatório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[25-45[;F;2;10;0;0
2021-07;9;Doenças do aparelho circulatório;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[45-65[;M;1;23;0;0
2021-07;9;Doenças do aparelho circulatório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[45-65[;M;74;534;79;1
2021-07;9;Doenças do aparelho circulatório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[45-65[;F;2;7;0;0
2021-07;9;Doenças do aparelho circulatório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[15-25[;F;1;4;0;0
2021-07;9;Doenças do aparelho circulatório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[25-45[;F;4;24;0;0
2021-07;9;Doenças do aparelho circulatório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[45-65[;M;31;235;0;4
2021-07;9;Doenças do aparelho circulatório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[65-120[;F;76;788;0;11
2021-07;9;Doenças do aparelho circulatório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[65-120[;M;78;693;0;9
2021-07;9;Doenças do aparelho circulatório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[45-65[;M;24;184;9;1
2021-07;9;Doenças do aparelho circulatório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[65-120[;F;27;210;5;4
2021-07;9;Doenças do aparelho circulatório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[15-25[;M;1;9;0;0
2021-07;9;Doenças do aparelho circulatório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[45-65[;M;16;115;5;0
2021-07;9;Doenças do aparelho circulatório;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[65-120[;F;104;1034;16;12
2021-07;9;Doenças do aparelho circulatório;Hospital Jose Luciano de Castro - Anadia;Região de Saúde do Centro;[65-120[;F;0;0;1;0
2021-07;9;Doenças do aparelho circulatório;Hospital Jose Luciano de Castro - Anadia;Região de Saúde do Centro;[65-120[;M;0;0;1;0
2021-07;9;Doenças do aparelho circulatório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[15-25[;M;4;23;0;0
2021-07;9;Doenças do aparelho circulatório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[25-45[;F;7;21;0;1
2021-07;9;Doenças do aparelho circulatório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[5-15[;F;1;1;0;0
2021-07;9;Doenças do aparelho circulatório;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[65-120[;M;30;329;0;1
2021-07;9;Doenças do aparelho circulatório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[65-120[;F;84;990;4;6
2021-07;9;Doenças do aparelho circulatório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[65-120[;M;68;741;7;5
2021-07;9;Doenças do aparelho circulatório;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[25-45[;M;3;5;0;0
2021-07;9;Doenças do aparelho circulatório;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[65-120[;F;38;323;0;2
2021-07;9;Doenças do aparelho circulatório;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;Região de Saúde do Centro;[45-65[;F;1;1;0;0
2021-07;9;Doenças do aparelho circulatório;Serviço de Saúde da RAM, E.P.E.;Região de Saúde da Madeira;[45-65[;M;6;50;0;2
2021-07;9;Doenças do aparelho circulatório;Serviço de Saúde da RAM, E.P.E.;Região de Saúde da Madeira;[65-120[;F;9;149;0;0
2021-07;9;Doenças do aparelho circulatório;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[65-120[;F;35;405;0;6
2021-07;9;Doenças do aparelho circulatório;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[45-65[;M;7;62;0;0
2021-07;9;Doenças do aparelho circulatório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[25-45[;F;1;8;0;0
2021-07;9;Doenças do aparelho circulatório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[65-120[;F;62;605;0;3
2021-07;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[45-65[;M;12;100;2;0
2021-07;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;Região de Saúde do Alentejo;[45-65[;M;10;144;0;0
2021-07;9;Doenças do aparelho circulatório;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[45-65[;F;1;4;2;0
2021-07;9;Doenças do aparelho circulatório;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[65-120[;F;43;388;0;8
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[45-65[;F;11;84;15;1
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[45-65[;F;8;28;0;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[45-65[;F;9;75;19;1
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[45-65[;M;28;187;26;1
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[65-120[;M;108;1008;35;14
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[45-65[;M;40;239;3;1
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[0-1[;M;1;4;0;0
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[65-120[;M;156;1385;68;11
2021-07;9;Doenças do aparelho circulatório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[25-45[;M;1;10;0;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[45-65[;F;12;177;41;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[25-45[;F;1;4;0;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[25-45[;M;2;21;0;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[25-45[;M;1;4;0;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[25-45[;M;3;10;0;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[45-65[;F;25;270;5;2
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[25-45[;M;8;31;4;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[15-25[;F;2;4;0;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[65-120[;F;54;458;0;12
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[5-15[;M;1;2;0;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[25-45[;F;7;27;0;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[45-65[;M;4;106;0;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[65-120[;F;54;558;0;5
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[25-45[;F;3;14;5;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[45-65[;F;15;89;13;0
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[65-120[;F;89;742;11;12
2021-08;9;Doenças do aparelho circulatório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[15-25[;F;2;12;0;0
