Período;Código Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Descrição Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Instituição;Região;Faixa Etária;Género;Internamentos;Dias de Internamento;Ambulatório;Óbitos
2021-05;10;Doenças do aparelho respiratório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[25-45[;M;8;43;5;0
2021-05;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[0-1[;F;1;14;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[0-1[;M;1;3;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[45-65[;F;2;19;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[0-1[;F;1;2;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[1-5[;F;4;5;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[15-25[;M;1;1;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[25-45[;F;4;15;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[45-65[;F;4;19;3;0
2021-05;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[15-25[;F;0;0;1;0
2021-05;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[45-65[;F;3;31;4;0
2021-05;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[65-120[;F;23;208;0;5
2021-05;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[25-45[;F;3;23;1;0
2021-05;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[45-65[;F;4;23;0;1
2021-05;10;Doenças do aparelho respiratório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[15-25[;M;1;2;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[25-45[;F;1;6;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[45-65[;F;2;32;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[25-45[;M;4;9;1;0
2021-05;10;Doenças do aparelho respiratório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[45-65[;F;6;36;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital Dr. Francisco Zagalo - Ovar;Região de Saúde do Centro;[5-15[;M;0;0;1;0
2021-05;10;Doenças do aparelho respiratório;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[45-65[;F;9;89;0;2
2021-05;10;Doenças do aparelho respiratório;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[45-65[;M;13;148;1;3
2021-05;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[0-1[;M;4;11;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[45-65[;M;17;179;9;2
2021-05;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[5-15[;F;5;5;1;0
2021-05;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[65-120[;M;65;686;0;16
2021-05;10;Doenças do aparelho respiratório;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[0-1[;M;1;4;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[15-25[;F;0;0;5;0
2021-05;10;Doenças do aparelho respiratório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[25-45[;M;5;8;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[1-5[;F;0;0;1;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[15-25[;M;5;10;1;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[65-120[;F;32;196;0;7
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[0-1[;F;2;3;0;0
2021-05;10;Doenças do aparelho respiratório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[5-15[;M;3;11;6;0
2021-05;10;Doenças do aparelho respiratório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[65-120[;M;35;405;1;6
2021-05;10;Doenças do aparelho respiratório;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[0-1[;M;6;26;0;0
2021-05;10;Doenças do aparelho respiratório;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[1-5[;M;2;8;1;0
2021-05;10;Doenças do aparelho respiratório;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[45-65[;M;5;37;3;0
2021-05;10;Doenças do aparelho respiratório;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;Região de Saúde do Centro;[45-65[;M;2;5;0;0
2021-05;10;Doenças do aparelho respiratório;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;Região de Saúde do Centro;[65-120[;F;3;15;0;0
2021-05;10;Doenças do aparelho respiratório;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;Região de Saúde do Norte;[45-65[;M;6;97;0;2
2021-05;10;Doenças do aparelho respiratório;Serviço de Saúde da RAM, E.P.E.;Região de Saúde da Madeira;[45-65[;M;8;95;0;0
2021-05;10;Doenças do aparelho respiratório;Serviço de Saúde da RAM, E.P.E.;Região de Saúde da Madeira;[65-120[;F;5;69;0;4
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[15-25[;F;0;0;1;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[1-5[;F;5;13;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[45-65[;F;8;39;3;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[5-15[;M;7;9;6;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[65-120[;F;57;436;8;12
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[65-120[;M;61;610;18;9
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[25-45[;F;8;15;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[45-65[;F;11;27;0;0
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[15-25[;F;1;1;0;0
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[15-25[;M;3;3;0;0
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[25-45[;M;2;7;0;0
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[45-65[;F;2;2;0;1
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[65-120[;F;18;166;1;4
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[65-120[;F;28;326;0;2
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[25-45[;M;1;17;0;0
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[45-65[;M;3;43;0;0
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[5-15[;M;1;26;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[5-15[;F;2;2;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[0-1[;M;1;3;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[15-25[;F;3;3;2;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[45-65[;F;6;24;1;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[45-65[;M;6;45;2;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[0-1[;F;1;4;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[15-25[;F;0;0;1;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[25-45[;M;5;38;11;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[5-15[;F;5;16;3;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[0-1[;M;5;11;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[1-5[;F;1;2;1;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[15-25[;M;1;19;1;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[25-45[;F;1;3;5;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[25-45[;M;6;48;6;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[45-65[;M;4;46;6;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[1-5[;F;1;1;8;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[15-25[;F;6;27;3;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[15-25[;M;5;22;3;0
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[1-5[;F;2;5;1;0
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[1-5[;M;1;4;1;0
2021-05;10;Doenças do aparelho respiratório;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[45-65[;M;8;110;5;1
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[0-1[;M;1;9;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[15-25[;F;2;5;1;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[5-15[;F;1;1;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[1-5[;M;1;5;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[15-25[;F;1;2;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[15-25[;M;1;1;2;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[65-120[;F;37;365;0;2
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[65-120[;M;59;503;2;8
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[1-5[;F;0;0;2;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[1-5[;M;1;4;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[45-65[;F;10;66;8;3
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[1-5[;F;3;25;3;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[45-65[;F;7;102;19;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[5-15[;F;3;31;3;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[5-15[;M;4;7;7;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[65-120[;M;43;572;35;6
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[0-1[;M;3;28;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[1-5[;M;12;29;11;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[15-25[;F;4;10;5;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[15-25[;M;18;59;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[1-5[;F;3;11;2;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[1-5[;M;0;0;4;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[15-25[;F;1;1;4;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[5-15[;F;6;17;1;1
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[5-15[;M;4;6;7;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[1-5[;M;8;48;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[25-45[;F;9;58;2;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[5-15[;F;1;14;0;0
2021-05;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[5-15[;M;5;17;1;0
2021-05;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[45-65[;M;19;170;0;1
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[15-25[;F;3;3;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[25-45[;F;8;27;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[45-65[;F;8;24;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[45-65[;M;19;80;2;2
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[5-15[;M;1;4;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[65-120[;F;38;425;0;8
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[1-5[;M;3;8;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[45-65[;F;12;46;5;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[5-15[;F;3;8;3;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[0-1[;F;2;19;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[25-45[;M;9;21;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[25-45[;F;3;11;4;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[65-120[;F;34;338;0;9
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[25-45[;M;3;41;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[0-1[;F;1;6;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[0-1[;M;2;7;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[5-15[;F;1;6;2;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[65-120[;F;44;254;1;9
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[65-120[;M;37;310;1;8
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[1-5[;F;0;0;4;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[65-120[;F;54;573;1;16
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[65-120[;M;67;863;0;14
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[0-1[;M;2;4;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[15-25[;F;2;6;2;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[25-45[;F;2;9;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[45-65[;M;9;67;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[25-45[;M;1;11;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[0-1[;F;1;2;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[45-65[;F;7;135;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[15-25[;M;0;0;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[25-45[;F;5;7;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[65-120[;M;61;579;0;12
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[1-5[;F;2;6;2;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[65-120[;M;68;1043;3;25
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[0-1[;F;8;49;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[1-5[;M;3;12;4;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[45-65[;F;9;86;4;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[1-5[;M;7;22;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[25-45[;F;3;29;1;0
2021-06;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[0-1[;M;3;4;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[1-5[;F;2;15;2;0
2021-06;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[5-15[;F;3;3;7;0
2021-06;10;Doenças do aparelho respiratório;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[65-120[;F;2;25;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[5-15[;F;1;1;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[65-120[;F;6;50;0;1
2021-06;10;Doenças do aparelho respiratório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[15-25[;F;1;1;3;0
2021-06;10;Doenças do aparelho respiratório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[25-45[;M;7;28;6;0
2021-06;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[0-1[;F;1;17;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[25-45[;M;3;23;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[0-1[;M;3;7;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[1-5[;F;1;4;2;0
2021-06;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[15-25[;F;1;8;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[15-25[;M;3;13;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[65-120[;F;29;326;0;3
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[0-1[;M;1;9;0;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[1-5[;F;4;16;2;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[1-5[;M;7;22;7;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[65-120[;F;42;658;26;5
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[15-25[;M;8;50;1;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[25-45[;M;16;58;5;0
2021-06;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[45-65[;F;14;59;1;1
2021-06;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[25-45[;M;3;21;1;0
2021-06;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[45-65[;M;4;28;4;1
2021-06;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[5-15[;M;0;0;3;0
2021-06;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[1-5[;M;1;2;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[25-45[;F;2;4;1;0
2021-06;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[25-45[;M;3;23;3;0
2021-06;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[65-120[;M;43;488;0;9
2021-06;10;Doenças do aparelho respiratório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[45-65[;M;7;65;0;1
2021-06;10;Doenças do aparelho respiratório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[0-1[;M;1;3;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[1-5[;F;2;3;0;0
2021-06;10;Doenças do aparelho respiratório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[25-45[;F;3;5;2;0
2021-06;10;Doenças do aparelho respiratório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[5-15[;F;2;2;1;0
2021-06;10;Doenças do aparelho respiratório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[65-120[;M;18;158;0;3
2021-06;10;Doenças do aparelho respiratório;Hospital Dr. Francisco Zagalo - Ovar;Região de Saúde do Centro;[15-25[;M;0;0;3;0
